chromosome	first base of the intron	last base of the intron	strand	intron motif	is annotated	number of uniquely mapping reads crossing the junction	number of multi-mapping reads crossing the junction	maximum spliced alignment overhang	is_in_gtf_junction	filename	pp_id	learning	exp
4	9807598	9814491	1	1	1	0	16	36	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9814505	1	1	1	11	356	36	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9814684	1	1	1	665	41	36	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9814690	1	1	1	3	0	36	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9814923	1	1	1	970	45	36	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9815244	1	1	1	16	465	36	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9815435	1	1	1	11	214	36	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9815740	1	1	1	276	32	36	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9815992	1	1	1	0	17	36	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9816211	1	1	1	0	17	36	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9816438	1	1	1	335	19	36	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9817769	1	1	1	65	10	36	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9817954	1	1	1	281	22	36	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9818177	1	1	1	459	93	36	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9818468	1	1	1	430	21	36	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9819293	1	1	1	231	8	36	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9819497	1	1	1	300	20	36	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9819695	1	1	1	380	18	36	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9819919	1	1	1	105	15	36	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9820097	1	1	1	230	16	36	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9820410	1	1	1	63	7	36	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9820722	1	1	1	1046	78	36	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9820724	1	1	1	1	0	36	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9821056	1	1	1	382	10	36	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9821249	1	1	1	538	31	36	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9821461	1	1	1	484	37	36	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9821648	1	1	1	438	45	36	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9821847	1	1	1	47	3	36	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9822007	1	1	1	167	31	36	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9822188	1	1	1	174	13	36	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9822421	1	1	1	151	3	36	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9822590	1	1	1	564	47	36	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9822764	1	1	1	165	9	36	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9823039	1	1	1	998	62	36	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9823251	1	1	1	117	5	36	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9823482	1	1	1	1	78	36	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9823637	1	1	1	2	497	36	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9823655	1	1	1	0	15	36	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9824204	1	1	1	145	76	36	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9825060	1	1	1	9	5842	36	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9825106	1	1	1	0	11	36	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9826741	1	1	1	0	103	31	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807602	9811463	1	1	1	1	0	40	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807602	9821648	1	1	1	60	4	40	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807602	9825060	1	1	1	0	1	40	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9809152	9826741	1	1	1	273	8	31	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9809470	9826741	1	1	1	20	0	31	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9809668	9826741	1	1	1	1	146	31	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9809851	9826741	1	1	1	222	3	31	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9811362	9826741	1	1	1	5	250	31	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9811582	9825060	1	1	1	0	1	18	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9811582	9826741	1	1	1	1122	31	31	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9813127	9826741	1	1	1	258	2	31	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9813304	9818278	1	3	1	0	1	23	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9813327	9826741	1	1	1	413	7	31	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9813762	9826741	1	1	1	3	0	31	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9813928	9816499	1	3	1	1	0	24	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9813980	9826741	1	1	1	447	25	31	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9814139	9826741	1	1	1	907	30	31	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9814351	9822109	1	3	1	0	1	22	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9814374	9826741	1	1	1	1710	52	31	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9814428	9826741	1	1	1	0	1	31	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9814630	9826741	1	1	1	9	425	31	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9814812	9814923	1	1	1	0	1	8	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9814812	9826741	1	1	1	647	13	31	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9815057	9826741	1	1	1	1014	21	31	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9815060	9826741	1	1	1	0	1	31	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9815369	9826741	1	1	1	1	449	31	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9815560	9826741	1	1	1	0	199	31	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9815865	9826741	1	1	1	274	4	31	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9816336	9826741	1	1	1	7	14	31	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9816563	9826741	1	1	1	366	5	31	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9817894	9826741	1	1	1	67	6	31	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9818079	9826741	1	1	1	219	12	31	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9818302	9826741	1	1	1	529	28	31	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9818593	9826741	1	1	1	417	10	31	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9819418	9826741	1	1	1	235	3	31	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9819622	9826741	1	1	1	225	6	31	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9819820	9826741	1	1	1	452	10	31	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9820044	9826741	1	1	1	96	4	31	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9820222	9826741	1	1	1	236	12	31	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9820538	9826741	1	1	1	50	1	31	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9820748	9822617	1	1	1	1	0	25	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9820847	9826741	1	1	1	1033	31	31	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9821181	9826741	1	1	1	462	6	31	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9821374	9826741	1	1	1	546	12	31	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9821586	9826741	1	1	1	480	22	31	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9821770	9826741	1	1	1	520	13	31	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9821969	9826741	1	1	1	50	1	31	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9822132	9826741	1	1	1	164	5	31	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9822313	9826741	1	1	1	199	7	31	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9822546	9826741	1	1	1	137	2	31	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9822715	9826741	1	1	1	541	32	31	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9822889	9826741	1	1	1	215	4	31	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9823164	9826741	1	1	1	960	21	31	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9823379	9826741	1	1	1	192	4	31	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9823613	9826741	1	1	1	0	8	31	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9823765	9826741	1	1	1	4	535	31	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9823864	9826741	1	1	1	0	44	31	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9824326	9826741	1	1	1	155	3	31	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9825170	9826741	1	1	1	0	3	31	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9825275	9826741	1	1	1	31	6746	31	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9808599	1	1	1	0	1	36	True	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9807598	9809023	1	1	1	0	2	36	True	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9807598	9809027	1	1	1	3	137	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9807598	9809345	1	1	1	0	2	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9807598	9809519	1	1	1	0	1	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9807598	9809543	1	1	1	1	78	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9807598	9809726	1	1	1	2	171	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9807598	9811174	1	1	1	0	1	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9807598	9811237	1	1	1	0	165	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9807598	9811457	1	1	1	7	377	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9807598	9813002	1	1	1	0	20	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9807598	9813198	1	1	1	13	97	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9807598	9813834	1	1	1	0	2	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9807598	9813855	1	1	1	14	132	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9807598	9813979	1	1	1	0	1	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9807598	9814014	1	1	1	2	231	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9807598	9814227	1	1	1	0	45	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9807598	9814252	1	1	1	14	468	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9807598	9814457	1	1	1	0	3	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9807598	9814491	1	1	1	0	3	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9807598	9814505	1	1	1	1	84	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9807598	9814684	1	1	1	22	291	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9807598	9814923	1	1	1	45	474	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9807598	9815244	1	1	1	2	108	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9807598	9815435	1	1	1	0	107	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9807598	9815740	1	1	1	7	82	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9807598	9815992	1	1	1	0	19	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9807598	9816211	1	1	1	0	19	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9807598	9816438	1	1	1	74	26	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9807598	9817769	1	1	1	3	44	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9807598	9817954	1	1	1	1	23	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9807598	9818177	1	1	1	11	300	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9807598	9818468	1	1	1	20	123	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9807598	9819256	1	1	1	0	1	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9807598	9819293	1	1	1	3	47	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9807598	9819295	1	1	1	0	2	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9807598	9819497	1	1	1	0	52	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9807598	9819695	1	1	1	39	73	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9807598	9819919	1	1	1	3	79	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9807598	9820097	1	1	1	9	116	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9807598	9820410	1	1	1	2	35	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9807598	9820722	1	1	1	38	1130	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9807598	9821056	1	1	1	3	82	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9807598	9821249	1	1	1	45	150	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9807598	9821461	1	1	1	4	107	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9807598	9821648	1	1	1	73	543	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9807598	9821847	1	1	1	3	16	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9807598	9822007	1	1	1	6	87	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9807598	9822188	1	1	1	5	10	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9807598	9822421	1	1	1	4	27	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9807598	9822590	1	1	1	1	93	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9807598	9822764	1	1	1	37	312	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9807598	9823039	1	1	1	15	253	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9807598	9823251	1	1	1	13	115	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9807598	9823482	1	1	1	0	5	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9807598	9823637	1	1	1	0	221	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9807598	9823655	1	1	1	0	22	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9807598	9824204	1	1	1	3	68	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9807598	9825060	1	1	1	7	2076	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9807598	9825106	1	1	1	0	3	36	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9807598	9826741	1	1	1	0	3	31	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9807602	9821648	1	1	1	15	5	40	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9809152	9826741	1	1	1	3	122	31	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9809470	9826741	1	1	1	0	1	31	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9809668	9826741	1	1	1	0	71	31	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9809851	9826741	1	1	1	1	145	31	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9811362	9826741	1	1	1	0	154	31	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9811582	9826741	1	1	1	5	325	31	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9813127	9826741	1	1	1	1	16	31	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9813327	9826741	1	1	1	12	74	31	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9813762	9826741	1	1	1	10	2	31	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9813980	9814072	1	1	1	1	0	21	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
4	9813980	9826741	1	1	1	10	110	31	False	seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab	5F1B_p	1	4024
