"","chromosome","first.base.of.the.intron","last.base.of.the.intron","strand","intron.motif","is.annotated","number.of.uniquely.mapping.reads.crossing.the.junction","number.of.multi.mapping.reads.crossing.the.junction","maximum.spliced.alignment.overhang","is_in_gtf_junction","filename","pp_id","learning","exp","chr","i.strand","category"
"409",4,9815865,9826741,1,1,1,37,121,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab","5F1B_p",1,3962,4,1,"shared (vary much)"
"410",4,9816336,9826741,1,1,1,1,22,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab","5F1A_unp",0,3962,4,1,"shared (vary much)"
"411",4,9816336,9826741,1,1,1,3,22,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab","5F1B_p",1,3962,4,1,"shared (vary much)"
"412",4,9816563,9826741,1,1,1,625,24,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab","5F1A_unp",0,3962,4,1,"shared (vary much)"
"413",4,9816563,9826741,1,1,1,141,23,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab","5F1B_p",1,3962,4,1,"shared (vary much)"
"414",4,9817894,9826741,1,1,1,102,11,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab","5F1A_unp",0,3962,4,1,"shared (vary much)"
"415",4,9817894,9826741,1,1,1,11,67,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab","5F1B_p",1,3962,4,1,"shared (vary much)"
"416",4,9818079,9826741,1,1,1,373,13,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab","5F1A_unp",0,3962,4,1,"shared (vary much)"
"417",4,9818079,9826741,1,1,1,1,53,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab","5F1B_p",1,3962,4,1,"shared (vary much)"
"418",4,9818302,9825060,1,1,1,0,1,17,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab","5F1A_unp",0,3962,4,1,"unique in 'seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab'"
"419",4,9818302,9826741,1,1,1,2006,110,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab","5F1A_unp",0,3962,4,1,"shared (vary much)"
"420",4,9818302,9826741,1,1,1,27,774,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab","5F1B_p",1,3962,4,1,"shared (vary much)"
"421",4,9818533,9820787,1,1,1,0,1,28,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab","5F1B_p",1,3962,4,1,"unique in 'seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab'"
"422",4,9818593,9826741,1,1,1,1007,24,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab","5F1A_unp",0,3962,4,1,"shared (vary much)"
"423",4,9818593,9826741,1,1,1,51,240,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab","5F1B_p",1,3962,4,1,"shared (vary much)"
"424",4,9819418,9826741,1,1,1,491,9,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab","5F1A_unp",0,3962,4,1,"shared (vary much)"
"425",4,9819418,9826741,1,1,1,3,73,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab","5F1B_p",1,3962,4,1,"shared (vary much)"
"426",4,9819622,9826741,1,1,1,592,13,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab","5F1A_unp",0,3962,4,1,"shared (vary much)"
"427",4,9819622,9826741,1,1,1,2,89,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab","5F1B_p",1,3962,4,1,"shared (vary much)"
"428",4,9819820,9826741,1,1,1,1114,29,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab","5F1A_unp",0,3962,4,1,"shared (vary much)"
"429",4,9819820,9826741,1,1,1,69,221,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab","5F1B_p",1,3962,4,1,"shared (vary much)"
"430",4,9820044,9826741,1,1,1,268,11,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab","5F1A_unp",0,3962,4,1,"shared (vary much)"
"431",4,9820044,9826741,1,1,1,7,176,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab","5F1B_p",1,3962,4,1,"shared (vary much)"
"432",4,9820184,9820808,0,0,0,0,6,38,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab","5F1A_unp",0,3962,4,0,"unique in 'seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab'"
"433",4,9820222,9826741,1,1,1,622,24,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab","5F1A_unp",0,3962,4,1,"shared (vary much)"
"434",4,9820222,9826741,1,1,1,13,254,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab","5F1B_p",1,3962,4,1,"shared (vary much)"
"435",4,9820538,9826741,1,1,1,69,2,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab","5F1A_unp",0,3962,4,1,"shared (vary much)"
"436",4,9820538,9826741,1,1,1,1,43,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab","5F1B_p",1,3962,4,1,"shared (vary much)"
"437",4,9820847,9826741,1,1,1,3054,99,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab","5F1A_unp",0,3962,4,1,"shared (vary much)"
"438",4,9820847,9826741,1,1,1,92,2651,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab","5F1B_p",1,3962,4,1,"shared (vary much)"
"439",4,9821181,9826741,1,1,1,692,14,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab","5F1A_unp",0,3962,4,1,"shared (vary much)"
"440",4,9821181,9826741,1,1,1,3,147,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab","5F1B_p",1,3962,4,1,"shared (vary much)"
"441",4,9821352,9826741,1,1,1,0,1,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab","5F1B_p",1,3962,4,1,"unique in 'seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab'"
"442",4,9821374,9826741,1,1,1,1222,36,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab","5F1A_unp",0,3962,4,1,"shared (vary much)"
"443",4,9821374,9826741,1,1,1,95,342,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab","5F1B_p",1,3962,4,1,"shared (vary much)"
"444",4,9821586,9826741,1,1,1,896,31,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab","5F1A_unp",0,3962,4,1,"shared (vary much)"
"445",4,9821586,9826741,1,1,1,9,219,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab","5F1B_p",1,3962,4,1,"shared (vary much)"
"446",4,9821770,9826741,1,1,1,1505,40,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab","5F1A_unp",0,3962,4,1,"shared (vary much)"
"447",4,9821770,9826741,1,1,1,225,1229,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab","5F1B_p",1,3962,4,1,"shared (vary much)"
"448",4,9821969,9826741,1,1,1,83,2,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab","5F1A_unp",0,3962,4,1,"shared (vary much)"
"449",4,9821969,9826741,1,1,1,6,34,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab","5F1B_p",1,3962,4,1,"shared (vary much)"
"450",4,9822110,9823742,1,3,1,0,1,22,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab","5F1A_unp",0,3962,4,1,"unique in 'seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab'"
"451",4,9822132,9826741,1,1,1,298,9,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab","5F1A_unp",0,3962,4,1,"shared (vary much)"
"452",4,9822132,9826741,1,1,1,12,147,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab","5F1B_p",1,3962,4,1,"shared (vary much)"
"453",4,9822313,9826741,1,1,1,364,9,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab","5F1A_unp",0,3962,4,1,"shared (vary much)"
"454",4,9822313,9826741,1,1,1,11,18,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab","5F1B_p",1,3962,4,1,"shared (vary much)"
"455",4,9822546,9826741,1,1,1,193,5,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab","5F1A_unp",0,3962,4,1,"shared (vary much)"
"456",4,9822546,9826741,1,1,1,4,52,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab","5F1B_p",1,3962,4,1,"shared (vary much)"
"457",4,9822641,9826751,1,1,1,0,1,21,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab","5F1B_p",1,3962,4,1,"unique in 'seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab'"
"458",4,9822715,9826741,1,1,1,976,62,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab","5F1A_unp",0,3962,4,1,"shared (vary much)"
"459",4,9822715,9826741,1,1,1,4,187,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab","5F1B_p",1,3962,4,1,"shared (vary much)"
"460",4,9822889,9826741,1,1,1,274,5,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab","5F1A_unp",0,3962,4,1,"shared (vary much)"
"461",4,9822889,9826741,1,1,1,164,550,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab","5F1B_p",1,3962,4,1,"shared (vary much)"
"462",4,9823164,9826741,1,1,1,2236,43,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab","5F1A_unp",0,3962,4,1,"shared (vary much)"
"463",4,9823164,9826741,1,1,1,46,574,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab","5F1B_p",1,3962,4,1,"shared (vary much)"
"464",4,9823379,9826741,1,1,1,191,7,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab","5F1A_unp",0,3962,4,1,"shared (vary much)"
"465",4,9823379,9826741,1,1,1,19,216,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab","5F1B_p",1,3962,4,1,"shared (vary much)"
"466",4,9823613,9826741,1,1,1,1,27,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab","5F1A_unp",0,3962,4,1,"shared (vary much)"
"467",4,9823613,9826741,1,1,1,0,11,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab","5F1B_p",1,3962,4,1,"shared (vary much)"
"468",4,9823765,9826741,1,1,1,9,1102,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab","5F1A_unp",0,3962,4,1,"shared (vary much)"
"469",4,9823765,9826741,1,1,1,0,454,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab","5F1B_p",1,3962,4,1,"shared (vary much)"
"470",4,9823864,9826741,1,1,1,0,29,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab","5F1A_unp",0,3962,4,1,"shared (not vary much)"
"471",4,9823864,9826741,1,1,1,0,22,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab","5F1B_p",1,3962,4,1,"shared (not vary much)"
"472",4,9824326,9826741,1,1,1,240,3,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab","5F1A_unp",0,3962,4,1,"shared (vary much)"
"473",4,9824326,9826741,1,1,1,2,104,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab","5F1B_p",1,3962,4,1,"shared (vary much)"
"474",4,9825114,9825211,1,1,1,0,1,29,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab","5F1B_p",1,3962,4,1,"unique in 'seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab'"
"475",4,9825170,9826741,1,1,1,0,7,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab","5F1A_unp",0,3962,4,1,"shared (not vary much)"
"476",4,9825170,9826741,1,1,1,0,8,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab","5F1B_p",1,3962,4,1,"shared (not vary much)"
"477",4,9825275,9826741,1,1,1,17,6328,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab","5F1A_unp",0,3962,4,1,"shared (vary much)"
"478",4,9825275,9826741,1,1,1,0,3037,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab","5F1B_p",1,3962,4,1,"shared (vary much)"
"479",4,9807598,9808599,1,1,1,0,1,36,"True","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"unique in 'seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab'"
"480",4,9807598,9809023,1,1,1,3,0,36,"True","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (vary much)"
"481",4,9807598,9809023,1,1,1,0,2,36,"True","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (vary much)"
"482",4,9807598,9809027,1,1,1,223,13,36,"True","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (vary much)"
"483",4,9807598,9809027,1,1,1,3,137,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (vary much)"
"484",4,9807598,9809345,1,1,1,30,5,36,"True","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (vary much)"
"485",4,9807598,9809345,1,1,1,0,2,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (vary much)"
"486",4,9807598,9809519,1,1,1,0,1,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"unique in 'seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab'"
"487",4,9807598,9809543,1,1,1,18,173,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (vary much)"
"488",4,9807598,9809543,1,1,1,1,78,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (vary much)"
"489",4,9807598,9809726,1,1,1,282,29,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (vary much)"
"490",4,9807598,9809726,1,1,1,2,171,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (vary much)"
"491",4,9807598,9811174,1,1,1,1,8,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (vary much)"
"492",4,9807598,9811174,1,1,1,0,1,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (vary much)"
"493",4,9807598,9811237,1,1,1,21,224,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (vary much)"
"494",4,9807598,9811237,1,1,1,0,165,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (vary much)"
"495",4,9807598,9811457,1,1,1,948,95,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (vary much)"
"496",4,9807598,9811457,1,1,1,7,377,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (vary much)"
"497",4,9807598,9813002,1,1,1,195,14,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (vary much)"
"498",4,9807598,9813002,1,1,1,0,20,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (vary much)"
"499",4,9807598,9813198,1,1,1,340,28,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (vary much)"
"500",4,9807598,9813198,1,1,1,13,97,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (vary much)"
"501",4,9807598,9813834,1,1,1,2,0,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (vary much)"
"502",4,9807598,9813834,1,1,1,0,2,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (vary much)"
"503",4,9807598,9813855,1,1,1,428,31,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (vary much)"
"504",4,9807598,9813855,1,1,1,14,132,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (vary much)"
"505",4,9807598,9813979,1,1,1,2,1,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (vary much)"
"506",4,9807598,9813979,1,1,1,0,1,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (vary much)"
"507",4,9807598,9814014,1,1,1,1157,58,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (vary much)"
"508",4,9807598,9814014,1,1,1,2,231,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (vary much)"
"509",4,9807598,9814227,1,1,1,9,0,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (vary much)"
"510",4,9807598,9814227,1,1,1,0,45,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (vary much)"
"511",4,9807598,9814252,1,1,1,1403,151,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (vary much)"
"512",4,9807598,9814252,1,1,1,14,468,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (vary much)"
"513",4,9807598,9814457,1,1,1,0,3,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"unique in 'seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab'"
"514",4,9807598,9814491,1,1,1,0,19,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (not vary much)"
"515",4,9807598,9814491,1,1,1,0,3,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (not vary much)"
"516",4,9807598,9814505,1,1,1,7,250,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (vary much)"
"517",4,9807598,9814505,1,1,1,1,84,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (vary much)"
"518",4,9807598,9814684,1,1,1,586,43,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (vary much)"
"519",4,9807598,9814684,1,1,1,22,291,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (vary much)"
"520",4,9807598,9814690,1,1,1,1,1,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"unique in 'seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab'"
"521",4,9807598,9814923,1,1,1,776,49,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (vary much)"
"522",4,9807598,9814923,1,1,1,45,474,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (vary much)"
"523",4,9807598,9815244,1,1,1,4,436,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (vary much)"
"524",4,9807598,9815244,1,1,1,2,108,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (vary much)"
"525",4,9807598,9815435,1,1,1,3,224,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (vary much)"
"526",4,9807598,9815435,1,1,1,0,107,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (vary much)"
"527",4,9807598,9815740,1,1,1,245,22,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (vary much)"
"528",4,9807598,9815740,1,1,1,7,82,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (vary much)"
"529",4,9807598,9815992,1,1,0,0,8,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (not vary much)"
"530",4,9807598,9815992,1,1,1,0,19,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (not vary much)"
"531",4,9807598,9816211,1,1,0,0,8,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (not vary much)"
"532",4,9807598,9816211,1,1,1,0,19,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (not vary much)"
"533",4,9807598,9816438,1,1,1,254,11,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (vary much)"
"534",4,9807598,9816438,1,1,1,74,26,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (vary much)"
"535",4,9807598,9817769,1,1,1,66,7,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (vary much)"
"536",4,9807598,9817769,1,1,1,3,44,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (vary much)"
"537",4,9807598,9817954,1,1,1,188,10,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (vary much)"
"538",4,9807598,9817954,1,1,1,1,23,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (vary much)"
"539",4,9807598,9818177,1,1,1,650,112,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (vary much)"
"540",4,9807598,9818177,1,1,1,11,300,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (vary much)"
"541",4,9807598,9818468,1,1,1,404,23,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (vary much)"
"542",4,9807598,9818468,1,1,1,20,123,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (vary much)"
"543",4,9807598,9819256,1,1,1,0,1,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"unique in 'seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab'"
"544",4,9807598,9819293,1,1,1,199,19,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1A_unp",0,4024,4,1,"shared (vary much)"
"545",4,9807598,9819293,1,1,1,3,47,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4024_1_SJ.out.tab","5F1B_p",1,4024,4,1,"shared (vary much)"
